Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference,POSIT,Chemgauss4,RMSD
MAT-POS-5cd9ea36-22_Mpro-P1978_0A_-1,MAT-POS-5cd9ea36-22,Mpro-P1978,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1978_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,26.249399,0.7755918201669587
MAT-POS-5cd9ea36-22_Mpro-P1980_0A_3,MAT-POS-5cd9ea36-22,Mpro-P1980,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1980_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_3.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.9500000000000001,25.078632,1.6104347949112663
MAT-POS-5cd9ea36-22_Mpro-P1982_0A_0,MAT-POS-5cd9ea36-22,Mpro-P1982,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1982_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_0.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,24.773355,1.319430363062384
MAT-POS-5cd9ea36-22_Mpro-P1990_0B_4,MAT-POS-5cd9ea36-22,Mpro-P1990,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1990_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_4.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-5.973681,1.2802153754945251
MAT-POS-5cd9ea36-22_Mpro-P1991_0A_2,MAT-POS-5cd9ea36-22,Mpro-P1991,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1991_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_2.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.9500000000000001,24.815712,1.6572530853009648
MAT-POS-5cd9ea36-22_Mpro-P1638_0B_9,MAT-POS-5cd9ea36-22,Mpro-P1638,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_9.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-5.358640,1.2466070213864109
MAT-POS-5cd9ea36-22_Mpro-P2147_0A_6,MAT-POS-5cd9ea36-22,Mpro-P2147,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2147_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_6.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,25.930168,1.2534179808786812
MAT-POS-5cd9ea36-22_Mpro-P1015_0A_5,MAT-POS-5cd9ea36-22,Mpro-P1015,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_5.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,25.339960,1.6655721960987182
MAT-POS-5cd9ea36-22_Mpro-P1015_0B_5,MAT-POS-5cd9ea36-22,Mpro-P1015,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_5.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-5.069989,0.727257630287143
MAT-POS-5cd9ea36-22_Mpro-P2089_0B_7,MAT-POS-5cd9ea36-22,Mpro-P2089,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2089_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_7.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.91,25.458380,1.4303188113984233
MAT-POS-5cd9ea36-22_Mpro-P1980_0B_3,MAT-POS-5cd9ea36-22,Mpro-P1980,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1980_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_3.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-6.117614,1.332267513487984
MAT-POS-5cd9ea36-22_Mpro-P2057_0A_1,MAT-POS-5cd9ea36-22,Mpro-P2057,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2057_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_1.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,25.222612,0.6604688328515518
MAT-POS-5cd9ea36-22_Mpro-P1990_0A_4,MAT-POS-5cd9ea36-22,Mpro-P1990,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1990_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_4.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,25.688517,1.3167566473633296
MAT-POS-5cd9ea36-22_Mpro-P1991_0B_2,MAT-POS-5cd9ea36-22,Mpro-P1991,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1991_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_2.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-4.575190,0.6739402930603151
MAT-POS-5cd9ea36-22_Mpro-P1982_0B_0,MAT-POS-5cd9ea36-22,Mpro-P1982,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1982_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_0.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.89,-7.008348,1.610482234385669
MAT-POS-5cd9ea36-22_Mpro-P2089_0A_7,MAT-POS-5cd9ea36-22,Mpro-P2089,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2089_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_7.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.91,-8.665096,1.6687885397809679
MAT-POS-5cd9ea36-22_Mpro-P2057_0B_1,MAT-POS-5cd9ea36-22,Mpro-P2057,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2057_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_1.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.85,-5.635308,1.1783221404775561
MAT-POS-5cd9ea36-22_Mpro-P1638_0A_9,MAT-POS-5cd9ea36-22,Mpro-P1638,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_MAT-POS-5cd9ea36-22_ligand_9.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.89,24.869915,1.6282250814201673
MAT-POS-5cd9ea36-22_Mpro-P2147_0B_6,MAT-POS-5cd9ea36-22,Mpro-P2147,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2147_0B_seqres_chainB_MAT-POS-5cd9ea36-22_ligand_6.sdf,Mpro-P1978_0A/Mpro-P1978_0A_bound.pdb,0.91,-8.125175,1.6230020775040297
MAT-POS-5cd9ea36-23_Mpro-P2089_0A_7,MAT-POS-5cd9ea36-23,Mpro-P2089,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2089_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_7.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,-9.096170,48.450155759225865
MAT-POS-5cd9ea36-23_Mpro-P2057_0A_-1,MAT-POS-5cd9ea36-23,Mpro-P2057,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2057_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,24.812639,48.87387690311143
MAT-POS-5cd9ea36-23_Mpro-P1978_0B_0,MAT-POS-5cd9ea36-23,Mpro-P1978,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1978_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_0.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.8200000000000001,-2.552087,48.441916774658814
MAT-POS-5cd9ea36-23_Mpro-P2089_0B_7,MAT-POS-5cd9ea36-23,Mpro-P2089,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2089_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_7.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,24.887777,48.429503901928165
MAT-POS-5cd9ea36-23_Mpro-P1624_0B_8,MAT-POS-5cd9ea36-23,Mpro-P1624,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_8.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,-8.371688,48.441106180482315
MAT-POS-5cd9ea36-23_Mpro-P1015_0B_5,MAT-POS-5cd9ea36-23,Mpro-P1015,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_5.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,-5.505504,48.46483926497349
MAT-POS-5cd9ea36-23_Mpro-P1991_0B_2,MAT-POS-5cd9ea36-23,Mpro-P1991,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1991_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_2.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,-5.188163,48.447306025409496
MAT-POS-5cd9ea36-23_Mpro-P1624_0A_8,MAT-POS-5cd9ea36-23,Mpro-P1624,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1624_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_8.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,24.840565,48.45724747361483
MAT-POS-5cd9ea36-23_Mpro-P1990_0B_4,MAT-POS-5cd9ea36-23,Mpro-P1990,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1990_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_4.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.8200000000000001,-4.554496,48.54036376179677
MAT-POS-5cd9ea36-23_Mpro-P1991_0A_2,MAT-POS-5cd9ea36-23,Mpro-P1991,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1991_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_2.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,24.201780,48.5243605766961
MAT-POS-5cd9ea36-23_Mpro-P1978_0A_0,MAT-POS-5cd9ea36-23,Mpro-P1978,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1978_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_0.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,24.377913,48.46155450832819
MAT-POS-5cd9ea36-23_Mpro-P1980_0A_3,MAT-POS-5cd9ea36-23,Mpro-P1980,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1980_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_3.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.89,24.423452,48.49606492438516
MAT-POS-5cd9ea36-23_Mpro-P1015_0A_5,MAT-POS-5cd9ea36-23,Mpro-P1015,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1015_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_5.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,23.759277,48.73453481992409
MAT-POS-5cd9ea36-23_Mpro-P1980_0B_3,MAT-POS-5cd9ea36-23,Mpro-P1980,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1980_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_3.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.89,-8.174523,48.456547771424624
MAT-POS-5cd9ea36-23_Mpro-P1638_0B_9,MAT-POS-5cd9ea36-23,Mpro-P1638,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_9.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,-8.848047,48.57077784769984
MAT-POS-5cd9ea36-23_Mpro-P2147_0B_6,MAT-POS-5cd9ea36-23,Mpro-P2147,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2147_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_6.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.91,-8.393652,48.50076657633873
MAT-POS-5cd9ea36-23_Mpro-P1982_0A_1,MAT-POS-5cd9ea36-23,Mpro-P1982,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1982_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_1.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,23.355986,48.801726396070116
MAT-POS-5cd9ea36-23_Mpro-P1982_0B_1,MAT-POS-5cd9ea36-23,Mpro-P1982,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1982_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand_1.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,-5.489719,48.50630280013507
MAT-POS-5cd9ea36-23_Mpro-P2057_0B_-1,MAT-POS-5cd9ea36-23,Mpro-P2057,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2057_0B_seqres_chainB_MAT-POS-5cd9ea36-23_ligand.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,-4.787944,48.51160870387053
MAT-POS-5cd9ea36-23_Mpro-P1990_0A_4,MAT-POS-5cd9ea36-23,Mpro-P1990,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1990_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_4.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.89,23.772364,48.56453369002145
MAT-POS-5cd9ea36-23_Mpro-P1638_0A_9,MAT-POS-5cd9ea36-23,Mpro-P1638,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1638_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_9.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,25.229307,48.410747818690595
MAT-POS-5cd9ea36-23_Mpro-P2147_0A_6,MAT-POS-5cd9ea36-23,Mpro-P2147,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2147_0A_seqres_chainA_MAT-POS-5cd9ea36-23_ligand_6.sdf,Mpro-P2057_0B/Mpro-P2057_0B_bound.pdb,0.85,25.261654,48.470768827520025
MAT-POS-5d65ec79-1_Mpro-P0154_0A_8,MAT-POS-5d65ec79-1,Mpro-P0154,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_8.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.72,24.914083,0.722344426946532
MAT-POS-5d65ec79-1_Mpro-P0772_0A_3,MAT-POS-5d65ec79-1,Mpro-P0772,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_3.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.78,-11.167078,0.39709051167759557
MAT-POS-5d65ec79-1_Mpro-P0188_0A_0,MAT-POS-5d65ec79-1,Mpro-P0188,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_0.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,24.381609,0.87619207201986
MAT-POS-5d65ec79-1_Mpro-P0151_0A_9,MAT-POS-5d65ec79-1,Mpro-P0151,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_9.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,24.903505,0.41456880103566596
MAT-POS-5d65ec79-1_Mpro-P0904_0B_4,MAT-POS-5d65ec79-1,Mpro-P0904,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0B_seqres_chainB_MAT-POS-5d65ec79-1_ligand_4.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,-10.455209,0.4263246956462436
MAT-POS-5d65ec79-1_Mpro-P0845_0B_7,MAT-POS-5d65ec79-1,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_MAT-POS-5d65ec79-1_ligand_7.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.5,-7.466827,0.7133578198689584
MAT-POS-5d65ec79-1_Mpro-P0642_0A_2,MAT-POS-5d65ec79-1,Mpro-P0642,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_2.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.72,-10.335985,0.4677599615305658
MAT-POS-5d65ec79-1_Mpro-P0154_0B_8,MAT-POS-5d65ec79-1,Mpro-P0154,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_MAT-POS-5d65ec79-1_ligand_8.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.5,-6.196120,0.8573620391995802
MAT-POS-5d65ec79-1_Mpro-P0743_0A_6,MAT-POS-5d65ec79-1,Mpro-P0743,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0743_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_6.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,-10.783313,0.4115001287867398
MAT-POS-5d65ec79-1_Mpro-P0238_0A_1,MAT-POS-5d65ec79-1,Mpro-P0238,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_1.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.72,-7.431238,0.7423856095035365
MAT-POS-5d65ec79-1_Mpro-P0845_0A_7,MAT-POS-5d65ec79-1,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_7.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.78,25.008762,0.6651359064591776
MAT-POS-5d65ec79-1_Mpro-P0904_0A_4,MAT-POS-5d65ec79-1,Mpro-P0904,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_4.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,24.517277,0.38570392149119254
MAT-POS-5d65ec79-1_Mpro-P0188_0B_0,MAT-POS-5d65ec79-1,Mpro-P0188,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0B_seqres_chainB_MAT-POS-5d65ec79-1_ligand_0.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,-6.883472,0.988714984209891
MAT-POS-5d65ec79-1_Mpro-P0805_0A_5,MAT-POS-5d65ec79-1,Mpro-P0805,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0805_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand_5.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,-9.987286,0.47703712047047514
MAT-POS-5d65ec79-1_Mpro-P0097_0A_-1,MAT-POS-5d65ec79-1,Mpro-P0097,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_0A_seqres_chainA_MAT-POS-5d65ec79-1_ligand.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.8200000000000001,0.398556,28.000557842738594
MAT-POS-5d65ec79-1_Mpro-P0151_0B_9,MAT-POS-5d65ec79-1,Mpro-P0151,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0B_seqres_chainB_MAT-POS-5d65ec79-1_ligand_9.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.85,-8.677168,0.9172539794287531
MAT-POS-5d65ec79-1_Mpro-P0097_1A_-1,MAT-POS-5d65ec79-1,Mpro-P0097,1A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_1A_seqres_chainA_MAT-POS-5d65ec79-1_ligand.sdf,Mpro-P0097_1A/Mpro-P0097_1A_bound.pdb,0.8200000000000001,0.398556,28.000557842738594
MAT-POS-5d65ec79-2_Mpro-P0188_0A_-1,MAT-POS-5d65ec79-2,Mpro-P0188,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.91,22.820202,47.32132843195812
MAT-POS-5d65ec79-2_Mpro-P0154_0B_8,MAT-POS-5d65ec79-2,Mpro-P0154,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_MAT-POS-5d65ec79-2_ligand_8.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.5,-6.834765,47.407741267302676
MAT-POS-5d65ec79-2_Mpro-P0642_0A_2,MAT-POS-5d65ec79-2,Mpro-P0642,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_2.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.78,-9.742493,47.533668493873975
MAT-POS-5d65ec79-2_Mpro-P0805_0A_5,MAT-POS-5d65ec79-2,Mpro-P0805,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0805_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_5.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.85,-9.239822,47.488374448036836
MAT-POS-5d65ec79-2_Mpro-P0154_0A_8,MAT-POS-5d65ec79-2,Mpro-P0154,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_8.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.78,24.308424,47.51344808156643
MAT-POS-5d65ec79-2_Mpro-P0097_0A_0,MAT-POS-5d65ec79-2,Mpro-P0097,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_0.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.8200000000000001,-3.038160,37.486276315436044
MAT-POS-5d65ec79-2_Mpro-P0151_0A_9,MAT-POS-5d65ec79-2,Mpro-P0151,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_9.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.85,24.804184,47.527281234434575
MAT-POS-5d65ec79-2_Mpro-P0772_0A_3,MAT-POS-5d65ec79-2,Mpro-P0772,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_3.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.78,-8.256204,47.476834134483504
MAT-POS-5d65ec79-2_Mpro-P0845_0B_7,MAT-POS-5d65ec79-2,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_MAT-POS-5d65ec79-2_ligand_7.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.85,-9.246829,47.28214726256937
MAT-POS-5d65ec79-2_Mpro-P0743_0A_6,MAT-POS-5d65ec79-2,Mpro-P0743,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0743_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_6.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.78,-10.563833,47.46026610544567
MAT-POS-5d65ec79-2_Mpro-P0904_0A_4,MAT-POS-5d65ec79-2,Mpro-P0904,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_4.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.79,24.583223,47.49830600155333
MAT-POS-5d65ec79-2_Mpro-P0904_0B_4,MAT-POS-5d65ec79-2,Mpro-P0904,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0904_0B_seqres_chainB_MAT-POS-5d65ec79-2_ligand_4.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.79,-9.848135,47.48704656908271
MAT-POS-5d65ec79-2_Mpro-P0188_0B_-1,MAT-POS-5d65ec79-2,Mpro-P0188,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0188_0B_seqres_chainB_MAT-POS-5d65ec79-2_ligand.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.91,-9.011551,47.297018552195105
MAT-POS-5d65ec79-2_Mpro-P0845_0A_7,MAT-POS-5d65ec79-2,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_7.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.8200000000000001,25.008364,47.39048893867667
MAT-POS-5d65ec79-2_Mpro-P0238_0A_1,MAT-POS-5d65ec79-2,Mpro-P0238,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_1.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.78,-9.480159,47.46550969380761
MAT-POS-5d65ec79-2_Mpro-P0151_0B_9,MAT-POS-5d65ec79-2,Mpro-P0151,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0151_0B_seqres_chainB_MAT-POS-5d65ec79-2_ligand_9.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.85,-7.986238,47.415077450576575
MAT-POS-5d65ec79-2_Mpro-P0097_1A_0,MAT-POS-5d65ec79-2,Mpro-P0097,1A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0097_1A_seqres_chainA_MAT-POS-5d65ec79-2_ligand_0.sdf,Mpro-P0188_0B/Mpro-P0188_0B_bound.pdb,0.8200000000000001,-3.038160,37.486276315436044
MAT-POS-6c284e65-1_Mpro-P2206_0A_9,MAT-POS-6c284e65-1,Mpro-P2206,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2206_0A_seqres_chainA_MAT-POS-6c284e65-1_ligand_9.sdf,Mpro-P0057_0A/Mpro-P0057_0A_bound.pdb,0.18000000715255737,-4.089196,7.838130805829194
MAT-POS-6c284e65-1_Mpro-P0240_0B_5,MAT-POS-6c284e65-1,Mpro-P0240,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0240_0B_seqres_chainB_MAT-POS-6c284e65-1_ligand_5.sdf,Mpro-P0057_0A/Mpro-P0057_0A_bound.pdb,0.18000000715255737,-8.771342,5.1009577455213755
